,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,62,9,9,10,8,,30,1.0,,3,1,1.0,3.0,,4,,8,5,,7,2,,1.0,2.0,,1.0
1981,40,11,11,6,10,4.0,13,5.0,1.0,6,2,,1.0,3.0,2,1.0,2,3,,9,3,,,6.0,1.0,3.0
1982,50,9,18,7,14,1.0,17,,3.0,7,5,3.0,1.0,1.0,4,,4,2,,4,3,,,2.0,,1.0
1983,74,16,14,18,12,3.0,14,6.0,1.0,5,8,1.0,,6.0,2,1.0,7,7,,5,4,1.0,,1.0,1.0,2.0
1984,66,7,21,20,15,7.0,12,3.0,2.0,5,1,2.0,5.0,7.0,6,1.0,8,5,,6,2,,1.0,1.0,1.0,
1985,65,8,17,16,11,6.0,18,2.0,1.0,8,8,,5.0,5.0,8,1.0,1,7,2.0,6,3,1.0,,,,
1986,68,7,30,16,15,9.0,16,2.0,4.0,14,3,1.0,5.0,12.0,2,2.0,8,9,1.0,13,4,2.0,,1.0,,3.0
1987,90,7,29,9,16,9.0,18,4.0,2.0,10,13,3.0,3.0,15.0,4,2.0,4,11,,11,6,1.0,,4.0,3.0,6.0
1988,119,12,34,19,8,8.0,32,10.0,2.0,11,17,2.0,7.0,12.0,2,2.0,4,11,1.0,24,6,1.0,2.0,3.0,3.0,4.0
1989,114,6,33,19,22,15.0,24,3.0,5.0,11,11,2.0,8.0,19.0,9,2.0,12,11,2.0,12,6,1.0,2.0,1.0,1.0,2.0
1990,133,19,32,21,28,10.0,48,5.0,2.0,13,6,,9.0,22.0,7,3.0,6,13,2.0,23,4,2.0,2.0,1.0,,5.0
1991,115,13,36,28,19,9.0,50,10.0,9.0,12,13,1.0,10.0,14.0,12,2.0,17,14,1.0,33,1,3.0,1.0,1.0,,3.0
1992,138,11,34,26,25,15.0,30,5.0,3.0,16,14,4.0,6.0,20.0,10,4.0,9,21,2.0,36,6,2.0,2.0,8.0,1.0,4.0
1993,121,20,37,24,15,12.0,32,7.0,6.0,14,14,3.0,8.0,15.0,8,10.0,9,13,1.0,24,7,3.0,2.0,3.0,2.0,2.0
1994,134,15,42,33,11,17.0,49,5.0,2.0,17,9,2.0,7.0,16.0,6,6.0,7,13,,31,4,2.0,2.0,6.0,1.0,3.0
1995,153,18,48,40,10,21.0,44,6.0,1.0,8,20,10.0,8.0,18.0,11,7.0,8,15,2.0,34,4,,1.0,4.0,,2.0
1996,220,22,44,36,19,13.0,47,5.0,3.0,18,20,11.0,8.0,18.0,13,3.0,5,27,2.0,38,4,1.0,3.0,2.0,1.0,2.0
1997,171,16,43,46,26,24.0,32,4.0,6.0,22,22,4.0,5.0,20.0,13,5.0,13,26,5.0,21,10,2.0,4.0,4.0,3.0,4.0
1998,200,22,57,36,25,16.0,47,7.0,4.0,19,18,7.0,10.0,12.0,13,4.0,7,25,1.0,23,4,2.0,3.0,2.0,3.0,4.0
1999,240,36,61,99,33,41.0,53,10.0,4.0,18,23,7.0,17.0,23.0,11,4.0,16,30,1.0,39,5,6.0,4.0,8.0,4.0,3.0
2000,286,66,95,179,62,78.0,69,9.0,32.0,23,38,17.0,30.0,37.0,28,9.0,18,23,5.0,56,10,9.0,8.0,11.0,4.0,8.0
2001,296,107,91,230,67,82.0,74,21.0,16.0,22,41,36.0,27.0,41.0,27,9.0,32,32,7.0,52,9,9.0,5.0,5.0,4.0,10.0
2002,317,129,158,255,87,125.0,89,20.0,41.0,27,54,34.0,53.0,38.0,33,11.0,21,60,6.0,47,22,10.0,1.0,5.0,3.0,7.0
2003,354,157,113,267,70,133.0,93,21.0,38.0,30,81,46.0,44.0,78.0,37,9.0,31,27,15.0,64,15,10.0,7.0,7.0,2.0,5.0
2004,377,113,130,191,80,110.0,99,21.0,62.0,32,63,42.0,34.0,36.0,29,10.0,15,30,5.0,65,11,4.0,7.0,7.0,3.0,3.0
2005,394,140,131,207,73,122.0,114,19.0,49.0,37,63,22.0,37.0,38.0,40,13.0,27,41,4.0,61,13,8.0,7.0,5.0,3.0,5.0
2006,500,109,159,229,108,138.0,119,31.0,81.0,34,86,31.0,58.0,50.0,32,12.0,31,45,7.0,57,14,13.0,9.0,1.0,4.0,9.0
2007,503,131,157,219,132,152.0,112,33.0,92.0,47,56,25.0,44.0,86.0,40,12.0,27,50,8.0,53,29,16.0,5.0,10.0,4.0,3.0
2008,564,146,200,302,153,211.0,140,43.0,92.0,44,97,42.0,46.0,83.0,55,11.0,38,56,13.0,88,17,11.0,8.0,12.0,7.0,7.0
2009,635,155,215,379,191,254.0,183,60.0,100.0,58,176,56.0,64.0,73.0,58,12.0,52,61,21.0,84,26,22.0,17.0,12.0,11.0,6.0
2010,680,161,214,402,167,307.0,175,60.0,82.0,57,154,48.0,49.0,83.0,50,19.0,44,53,22.0,95,29,21.0,14.0,9.0,5.0,13.0
2011,742,210,267,493,235,328.0,213,70.0,78.0,63,217,91.0,87.0,99.0,78,10.0,58,66,39.0,119,22,28.0,9.0,14.0,12.0,24.0
2012,868,187,355,614,248,433.0,242,63.0,62.0,77,234,84.0,92.0,134.0,67,21.0,62,81,42.0,142,30,33.0,20.0,21.0,9.0,29.0
2013,874,254,372,769,307,549.0,275,71.0,112.0,50,263,132.0,121.0,146.0,95,24.0,74,87,63.0,192,41,42.0,15.0,19.0,14.0,16.0
2014,935,311,409,909,371,634.0,337,89.0,179.0,79,321,156.0,182.0,190.0,106,20.0,100,92,49.0,210,25,57.0,21.0,27.0,18.0,14.0
2015,1082,342,476,1015,378,672.0,413,81.0,160.0,74,335,169.0,181.0,224.0,86,21.0,122,101,74.0,222,43,63.0,19.0,41.0,30.0,27.0
2016,1121,381,577,1276,574,756.0,449,70.0,90.0,100,496,205.0,203.0,278.0,156,35.0,147,114,76.0,232,46,78.0,26.0,45.0,28.0,4.0
2017,1370,435,663,1609,711,757.0,567,101.0,112.0,89,567,241.0,255.0,322.0,158,45.0,171,123,123.0,250,56,90.0,26.0,62.0,34.0,21.0
2018,1594,519,750,2130,946,888.0,686,135.0,172.0,129,675,334.0,335.0,288.0,213,47.0,192,128,182.0,276,74,159.0,35.0,67.0,41.0,16.0
2019,1945,784,983,3388,1254,1239.0,752,174.0,197.0,187,889,665.0,556.0,413.0,275,66.0,299,179,272.0,425,58,182.0,33.0,97.0,61.0,28.0
2020,2434,1193,1322,4867,1936,1522.0,946,265.0,236.0,232,1286,1028.0,927.0,511.0,304,75.0,414,195,450.0,679,82,321.0,45.0,125.0,112.0,25.0
2021,2769,1529,1355,4029,2012,1590.0,936,379.0,309.0,219,1119,988.0,906.0,394.0,348,96.0,365,197,404.0,542,99,311.0,78.0,103.0,87.0,29.0
2022,2806,1579,1395,3763,1975,1798.0,996,426.0,328.0,258,1095,1066.0,1089.0,353.0,315,90.0,351,238,395.0,458,106,340.0,57.0,116.0,97.0,42.0
2023,3276,1910,1495,4143,2276,1880.0,992,421.0,366.0,283,1136,1297.0,1073.0,337.0,305,103.0,366,205,406.0,475,107,312.0,88.0,149.0,77.0,24.0
2024,3751,2129,1544,4413,2787,1984.0,1123,528.0,418.0,400,1272,1359.0,1009.0,331.0,344,120.0,411,263,400.0,452,148,361.0,102.0,165.0,85.0,27.0
